pair_id,customer_tweet_id,customer_msg,brand_reply,created_at
uc_143637,143637,Beware of @115873 scams during the holidays. We had $79 fraudulently removed from our B of A acct. by an Uber in England. B of A responded and Uber backed up the fraudsters by suspending our account. Use Lyft!,@148459 Sorry to hear about that! Send us a DM with your email address so we can assist.,Wed Nov 22 12:03:08 +0000 2017
uc_934544,934544,"@Uber_Support I had a question about my billing for UberEats, added a gift card into my account but you guys charged my card instead!",@333207 Please connect with us at https://t.co/PwMnPVp5yK and we'll be happy to look into this.,Sat Oct 21 16:42:30 +0000 2017
uc_482383,482383,I believe @115873 should elevate hospitality by giving a credit every time the driver cancels. It happens with some frequency with no effect other than burning the clients’ time.,@229723 We always appreciate feedback! Please reach out directly so we can further connect; https://t.co/LlerXNH4PG,Fri Dec 01 12:48:18 +0000 2017
uc_2769128,2769128,see what uber can do... #Uber #uberindia @115873 @Uber_Support @2780 @2006 https://t.co/F0UOk74ltO,@774222 Here to help! Send us a DM with your email address so we can connect.,Tue Nov 21 11:54:05 +0000 2017
uc_1564140,1564140,"@Uber_Support Usual response, that shows irresponsible organisation culture who are here only to cheat us. #shamelessuber",@120551 It seems a member of our team has reached out to you. Please check your email and follow up with them there.,Sun Nov 05 01:59:59 +0000 2017
uc_893441,893441,@Uber_Support I am the account holder,@332150 Thanks for clarifying! Please be sure to reach out to our team at the link previously provided and we'll be sure to get a closer look.,Fri Oct 20 21:42:58 +0000 2017
uc_2195302,2195302,@Uber_Support .... the one getting their emails.,"@642334 We want to follow up, Jorge. Can you please send a note our way via https://t.co/WvFcM6aFYx?",Thu Oct 19 14:00:01 +0000 2017
uc_2062860,2062860,@115873 the promise of shipping my phone never happened! Still waiting what is going on with Uber poor service ! https://t.co/bbNExDdf0k,"@610080 Happy to assist, Angel! We have routed this to the appropriate team who will be in contact within the in-app help section momentarily.",Fri Oct 06 15:08:18 +0000 2017
uc_2798528,2798528,"@Uber_Support I reported this already, and was told the fee was applied correctly in order to compensate the driver for the time it took him to get to my apartment.",@780811 We're here to help! Send us a DM with your email address and more details so we can follow up.,Tue Nov 21 23:03:49 +0000 2017
uc_2715243,2715243,"Tried @115877 for the first time today, and I’ll NEVER do it again. 👏",@762212 We're so sorry about that! Can you please send us a DM with your email address and additional details so we can assist?,Mon Nov 20 04:56:01 +0000 2017
uc_1417842,1417842,"Contacted @Uber_Support multiple times, still the issue isnt fixed. Its been two days",@449559 We're here to help! Send us a DM with your email address so we can follow up.,Thu Nov 02 03:05:26 +0000 2017
uc_2253949,2253949,@Uber_Support just been dropped off in your uber an hour ago in the U.K. And lost my phone. Please can you help me thank you,"@656562 Here to help! Follow up here; https://t.co/Sy2fWIhhC2 , and our team will connect right away.",Sat Nov 11 03:56:25 +0000 2017
uc_133118,133118,@Uber_Support no answer yet.i have been told that we have sent an answer to ur other account email I'd ..which account? What r u guys talking about?,"@146011 Hi, Seema. We've followed up with your last in app message, please check your notifications in the Uber app for us!",Fri Nov 24 07:41:18 +0000 2017
uc_1489752,1489752,"@Uber_Support Hi I need to contact the team of Uber Guayaquil, could you guys help me out?","@466010 Hello, Guillermo! Can you please DM us with more info regarding your inquiry? We'll be able to follow up.",Mon Oct 16 18:49:49 +0000 2017
uc_514080,514080,@115877 wth https://t.co/AeKdBiDMxH,@238349 Here to help! Send us a note here https://t.co/jP6giifgNM so we can assist.,Sat Dec 02 00:14:10 +0000 2017
uc_1696135,1696135,@116057 @115877 I’ve DM’d you 4 times now,@514576 We're sorry to hear this. Can you please send us a DM of your email address so we can look into this?,Mon Nov 20 20:40:24 +0000 2017
